IDA	IDB	Label
Y92H12A.1	Y63D3A.5	positive
Y45F10D.13	F32A5.6	positive
F54B11.3	Y48G9A.4	negative
K07D4.7	C39D10.7	positive
W02D7.10	B0025.1	negative
K07D4.7	K10D2.2	negative
F58B6.3	F13G11.1	negative
M01E11.7	C36C9.1	negative
Y41C4A.14	F53A3.4	negative
ZC504.4	MTCE.25	negative
C28H8.6	C25B8.3	negative
Y105E8A.6	ZK836.1	negative
C36C9.1	C32F10.6	negative
F09E10.3	K07B1.6	negative
Y79H2A.11	Y54E2A.3	positive
ZK593.3	F30A10.8	positive
C18C4.10	F20H11.5	negative
T06E6.2	ZC155.5	negative
C08C3.1	W01D2.5	negative
JC8.10	F47G4.2	negative
H42K12.1	C50B6.2	negative
ZK909.4	K08E3.3	negative
F55B12.3	T13F2.3	negative
F41D9.1	C01G12.1	negative
Y37D8A.9	E01F3.1	negative
K07G5.1	R11A5.4	negative
M05D6.7	R13F6.1	negative
H05G16.1	F25F2.2	negative
F58B6.3	K08E3.3	negative
C24H11.9	B0222.8	negative
K01A6.2	F33G12.5	positive
Y73B6BL.2	C03D6.6	positive
F41D9.1	T03E6.7	negative
C46A5.9	M117.2	positive
C10E2.6	T07C12.11	negative
Y87G2A.4	F52B5.5	negative
F22D3.1	F54F2.8	negative
R10E11.3	W03F8.1	negative
Y48B6A.6	Y51H4A.17	negative
W10G6.2	F17A9.3	negative
T05A1.2	K06B4.6	negative
F52F12.3	R10E12.1	negative
C07D10.2	H05G16.1	negative
K10B3.8	C07G1.5	negative
C18E9.6	ZK836.1	negative
K11D2.3	C09B8.6	negative
C09D4.5	C34E10.8	negative
T16H12.5	M79.1	positive
ZK1248.3	Y37A1B.17	positive
ZK899.8	C06E1.4	negative
Y38C1AA.2	ZK721.2	negative
T08D10.1	ZK1248.3	negative
B0218.3	ZK1058.2	negative
Y40C5A.1	C04D8.1	negative
K11E4.4	Y23H5A.5	negative
Y57G11C.4	F22B7.5	negative
F13G11.1	ZK899.8	negative
Y37D8A.9	F59B2.7	negative
F46H5.6	T12D8.8	negative
F43H9.2	F54C1.3	negative
C27B7.4	C07G1.5	negative
F54C1.3	F54F3.1	negative
F01D4.6	F58A3.1	positive
F42G4.3	W02D7.10	negative
C01B7.5	C45G9.5	positive
K12F2.2	AC3.3	negative
R10E12.1	Y51H4A.17	negative
Y105C5B.13	F15D3.1	negative
C04E12.12	K02B12.4	negative
T08D10.1	C43E11.6	negative
Y110A7A.10	C03A7.8	negative
F21F8.7	Y108G3AL.1	negative
MTCE.3	ZK381.5	negative
F37A4.7	T13F2.3	negative
M04G12.1	Y48B6A.6	negative
F33D4.1	K10D2.2	negative
T21G5.4	K01A6.2	negative
T04C10.4	Y51H1A.4	negative
B0207.3	C53A5.1	negative
Y87G2A.4	K04G2.6	negative
F25E2.4	T05G5.8	negative
C25G4.6	F52D10.3	positive
ZK697.2	T13B5.5	negative
Y39B6A.11	F11C3.3	negative
F42H10.7	Y54E5A.1	negative
K07G5.1	F11G11.12	negative
ZK1248.3	Y46G5A.1	negative
C08C3.1	Y46G5A.10	negative
Y48B6A.6	T05H4.14	negative
C56E6.3	JC8.10	negative
W03C9.7	W10D9.4	negative
Y110A7A.10	F58G6.1	negative
F43D9.2	Y45G5AM.1	negative
T12D8.8	F58G6.1	negative
C41D11.8	R107.8	negative
F35D2.5	B0365.1	negative
T07C4.1	F33G12.5	negative
C07A12.1	Y32H12A.4	negative
C01F6.6	Y39B6A.20	negative
C34D1.5	F31D5.3	negative
F56H11.1	F48E8.5	negative
C02C6.1	R31.1	positive
F26F4.7	C52E4.1	negative
F46C8.5	Y61A9LA.9	negative
C44E4.3	H06H21.9	positive
F44C8.4	K04G7.4	negative
Y73B6BL.2	F32D1.1	negative
Y54E10A.5	EGAP2.3	negative
R166.1	4R79.1	negative
F47B10.1	C44B12.5	negative
T04D3.1	F47A4.3	positive
ZK353.6	C50B6.2	negative
F49B2.5	F41B4.1	positive
T22D1.9	F52E4.1	negative
F32A6.4	C04A11.4	negative
B0218.3	T20B3.2	negative
Y39G10AR.17	Y54E2A.3	negative
K07F5.13	JC8.10	negative
Y55B1BR.4	F02E9.2	negative
Y75B8A.2	F18E2.5	negative
D2013.7	T13F2.3	negative
F39H11.5	T10F2.4	positive
F42G4.3	Y71F9B.3	negative
K02F3.4	F28H6.1	negative
F44C4.3	F18A1.3	negative
Y69A2AR.30	Y39A3CL.6	negative
D1046.1	K08E3.3	negative
F45E1.7	K10D2.3	negative
T05C12.6	M01E11.7	negative
W03F8.1	F56H11.1	negative
ZK632.13	C09H6.2	positive
F46F6.1	C06G3.10	negative
T10A3.1	F44C4.3	negative
Y87G2A.4	F18A1.5	negative
Y57G11C.24	T07D10.2	negative
T12D8.8	Y73F8A.8	negative
F35G12.9	Y57A10A.24	positive
F29F11.6	C03D6.6	positive
C07E3.2	C18F3.2	negative
ZK353.6	T05G5.6	negative
F26H11.1	B0222.8	negative
C18G1.4	T13F2.8	negative
R07B7.3	Y39B6A.11	negative
C26C6.5	Y48B6A.6	negative
T10B11.3	Y6B3A.1	negative
M03D4.1	H06H21.9	negative
Y38C1AA.2	B0379.4	negative
F13G3.1	H14A12.2	negative
H42K12.1	4R79.1	negative
C26B2.3	C25B8.3	negative
K12D12.1	C30G12.7	negative
ZC376.4	F18C5.4	positive
C26B2.1	C02F5.6	negative
ZK616.10	F52E4.4	negative
Y69A2AR.30	D1005.1	negative
W10D9.4	T26E3.3	positive
W07B3.2	Y71H2AM.15	positive
F13D12.4	C31H1.6	negative
Y22F5A.3	F55C7.7	negative
Y73F8A.8	F43G9.5	negative
C25B8.1	F32D1.1	negative
W03F8.1	H20J04.8	negative
Y87G2A.4	ZK675.2	negative
Y54F10AM.5	C09H6.2	positive
T22D1.12	ZK418.4	negative
Y56A3A.12	F42E11.4	negative
Y105C5B.13	Y39A1C.3	negative
C41C4.7	ZK1098.10	negative
F47B10.1	T27F2.2	positive
F22A3.1	Y57G11C.4	negative
R10E11.3	ZK1055.1	negative
C29E4.5	F57F4.3	negative
C14F5.5	T19H12.10	negative
C35B8.2	F43D9.4	negative
E02H9.8	C07H6.5	negative
C30G12.7	MTCE.25	negative
Y40B1B.5	C04F12.9	negative
K08E3.4	F22B7.5	negative
B0286.3	F56D12.4	positive
B0207.4	T05G5.6	negative
T23G5.5	F42H10.7	negative
F46C8.6	C35A5.9	negative
K12G11.4	F52E4.1	negative
T07G12.6	Y39A3CL.2	negative
R07B7.3	F57C9.5	negative
Y51H1A.4	M04G12.1	negative
Y39G10AR.17	Y54F10BM.2	negative
R166.1	Y87G2A.10	negative
C34E10.5	C07G1.4	negative
F09E10.3	F32A6.4	negative
F52F12.1	Y47D9A.2	negative
R10E11.3	Y113G7A.3	negative
Y45F10D.13	Y57A10A.18	positive
F41H10.10	F25F2.2	negative
R13A5.12	F43B10.2	negative
Y39B6A.20	M110.5	negative
T19H12.10	F57F4.3	negative
Y45F10D.9	F11G11.12	negative
D1037.3	Y57G11C.4	negative
T26H10.1	R06C1.3	negative
Y41C4A.10	K11D12.10	negative
Y39G10AR.17	T28F12.3	negative
C14A11.7	C18H9.7	negative
Y40B1B.5	R03D7.6	negative
C52A11.4	C18F3.4	positive
F46H5.6	C09B8.6	negative
F17A9.3	C04F12.9	negative
T07G12.6	T22A3.2	negative
C09D1.1	F41D9.1	negative
C07E3.2	B0001.6	negative
F29F11.6	Y50D4C.1	negative
T21B6.3	F32A5.6	positive
F49E2.2	R13H8.1	positive
W02C12.3	M04G12.1	negative
C35A5.9	K08E3.4	negative
F55B12.3	F26D11.11	negative
Y48G9A.4	C33H5.9	negative
H19M22.2	K10B3.10	positive
C34F11.9	M04G12.1	positive
T01D1.6	C09G4.3	negative
F29F11.6	C04A11.4	negative
C03B8.4	F37A4.9	negative
T16H12.5	F11C3.3	negative
C45E5.6	K12F2.2	negative
R06A4.7	C50B6.2	negative
F46A9.5	D2045.6	positive
W09G12.4	R11A5.4	negative
Y57G11C.22	Y79H2A.1	positive
W03F8.1	F35C8.3	negative
W10D9.4	C03A7.8	negative
F53A3.4	C03A7.4	negative
ZK858.4	K08E3.4	positive
T12D8.8	ZK484.2	negative
Y48G9A.4	T25G12.4	negative
K11E4.4	C01G12.1	positive
F41H10.10	F42G4.3	negative
F32A6.4	C09B8.6	negative
F08G12.4	T18H9.2	negative
Y57A10A.18	F32A5.6	positive
F44C8.8	C12C8.2	negative
Y47H9C.4	C48E7.11	negative
Y51A2D.15	K10D2.3	negative
C17C3.4	T22A3.2	negative
R06A4.4	T07D10.2	negative
T03F1.1	C03D6.6	positive
B0261.4	R10E12.1	negative
T04C10.4	T07G12.10	negative
F25D7.4	C03D6.6	positive
Y73B6BL.2	F56C9.1	negative
ZK632.1	W01D2.5	negative
F44C8.4	Y39A3CL.6	negative
Y66H1B.4	C02F5.1	negative
F54B3.3	Y48B6A.6	negative
Y110A2AR.2	B0379.3	negative
C09D4.5	C44F1.2	negative
C46A5.9	R05F9.1	negative
Y46G5A.10	T03F1.1	negative
ZK662.4	Y73F8A.1	negative
H14A12.2	T05G5.8	negative
Y110A2AR.2	C33H5.9	negative
R10E12.1	F32A5.6	positive
F58B6.3	Y47H9C.4	negative
F20H11.5	F52F12.1	negative
Y66H1B.4	W02G9.2	negative
F35D6.1	F52G2.2	negative
T12G3.1	K07H8.6	negative
W03F11.6	F43D9.4	negative
C42D8.2	T20B3.2	negative
ZC376.7	W09H1.6	negative
R01H2.6	F28F5.3	negative
ZK520.4	T05A1.2	negative
T23G5.1	F54E7.7	negative
R04E5.10	F38A6.3	negative
K07D4.7	T12D8.1	positive
K04H4.2	F54E7.3	positive
C15H11.9	Y51H4A.4	negative
F39H11.2	F43D9.2	negative
C09D1.1	C09H6.2	negative
R04B5.4	EGAP2.3	negative
Y39A3CL.6	T05G5.3	negative
F28B12.2	F26H9.6	negative
C26E6.2	Y73F8A.8	negative
F35D6.1	ZK836.1	negative
Y73B6BL.2	C49F5.2	negative
C18C4.10	F52B5.5	negative
C07A12.1	F48A11.5	negative
T16H12.5	Y71F9B.10	negative
Y119C1A.1	ZK418.4	positive
C30G12.7	T24F1.1	negative
C04E12.12	F52D10.3	negative
Y39B6A.20	ZK1067.7	negative
F59A6.1	C38D4.6	positive
K08F8.2	C09G4.3	negative
Y53H1B.2	Y38C1AB.8	positive
CD4.4	F11G11.12	negative
C34E10.3	F33G12.5	negative
T07C4.1	Y47G6A.5	positive
ZK1151.1	Y39B6A.2	negative
T24C4.6	C34D1.5	negative
C14A11.7	Y69A2AR.30	negative
Y53F4B.22	Y48B6A.6	negative
M28.7	C09G1.4	positive
C26C6.5	C33B4.3	negative
W08G11.4	R11A5.4	negative
Y45G5AM.1	Y41D4B.19	negative
W03F11.6	F46F3.4	negative
ZK792.8	W07B3.2	negative
C04E12.12	F28D1.10	negative
Y79H2A.11	F47G4.2	negative
K12H4.8	T07D10.2	negative
ZK792.8	F37C12.4	negative
C25G4.4	C12C8.2	negative
B0393.2	T05G5.8	negative
C26E6.2	K06A4.5	negative
F18C5.2	T16H12.5	negative
F38B2.1	T13F2.3	negative
F58B6.2	ZK381.1	negative
Y73B6BL.38	W07G1.3	negative
F44C8.4	Y73B6BL.33	negative
Y110A7A.10	C27A2.3	negative
Y75B8A.2	F33G12.5	negative
ZK546.1	Y113G7A.3	positive
R01H10.8	F01F1.6	negative
F36A2.1	C27A2.3	negative
F52D2.4	C49F5.2	negative
B0393.1	Y48G9A.4	negative
F31E8.3	ZC477.9	negative
F28D1.10	C03B8.4	positive
Y54E10A.15	C48E7.11	negative
F22D6.4	T22H2.5	negative
Y51A2D.15	T01G1.3	negative
F57F5.5	Y59A8B.9	negative
F29D10.4	C54D1.6	negative
ZK721.2	C04D8.1	negative
C44H4.5	MTCE.26	negative
F29D10.4	Y44E3A.4	positive
Y79H2A.11	Y94H6A.9	negative
ZK792.8	T07D10.2	negative
C01B7.5	T06D8.1	positive
C01F6.6	B0464.1	negative
F01F1.6	C33B4.3	negative
T03E6.7	C09H6.2	positive
D1054.2	Y110A7A.10	negative
Y47G6A.8	K04C1.4	negative
T07G12.6	C01C10.2	positive
R08E3.4	F47B10.1	negative
T23G5.5	Y104H12A.1	negative
F37A4.9	F47B10.2	negative
Y22F5A.3	EEED8.5	negative
F58G6.1	D2096.2	negative
Y57E12AL.5	K04C1.4	negative
W07B3.2	C01G12.1	negative
ZK836.1	W03G9.4	negative
F49E8.4	F57F4.3	negative
F39C12.2	ZK20.3	negative
F13D12.2	Y48B6A.6	negative
F28B12.2	Y37A1B.2	negative
C44F1.2	R03D7.6	negative
F08F8.3	T22A3.2	negative
E02H9.8	T03E6.7	negative
F28B12.2	F53F10.4	negative
W09C5.5	M05D6.7	negative
W07E6.4	C04A11.4	negative
Y73B6BL.33	Y44E3B.1	negative
F55B12.3	F56H11.1	negative
K04C1.4	Y79H2A.11	negative
R10D12.14	W02G9.2	negative
D2030.6	ZK470.5	negative
Y39B6A.12	C34F11.9	positive
F18C5.2	M04F3.1	positive
M03D4.1	Y73F8A.1	negative
F52F12.1	H19M22.2	negative
F13E9.3	C09B8.6	negative
T18D3.7	Y51B9A.3	positive
F55H12.6	Y40B1B.5	negative
W10G11.20	CD4.4	negative
C24H11.9	F44C4.3	negative
Y54F10BM.2	D1053.1	negative
F58E10.5	R10E12.1	negative
F41H10.3	Y116A8C.36	positive
Y49E10.1	Y39A1C.3	negative
ZK849.2	EGAP2.3	negative
T19H12.10	F54F2.8	negative
W03F8.1	T22A3.3	negative
F52E4.4	F52E4.6	negative
W01A11.3	C27H5.2	positive
H05G16.1	C42D8.2	negative
Y54E2A.11	T10B11.3	negative
F45E1.7	C38D4.6	negative
F44C8.4	Y69A2AR.2	negative
C29F4.1	Y53C12B.3	negative
F41D9.1	F52D10.3	negative
T23G5.5	F47A4.3	negative
Y43C5A.6	F52E4.4	negative
Y55F3BR.8	T05G5.6	negative
T07A9.5	C03A7.4	negative
F13H6.1	Y45F10D.13	negative
C03B8.4	C55B7.4	negative
C03A7.14	C35D10.2	positive
W07E6.4	F13G11.1	negative
H21P03.3	F42H10.7	negative
D1046.1	W09H1.6	negative
C34D1.5	T13F2.3	negative
F54E7.3	C03A7.8	positive
Y44E3B.1	C29F9.7	negative
F09E10.3	F44C8.4	negative
Y47D9A.2	T13F3.3	negative
R09B5.5	C07G1.5	negative
W06H8.8	F52E4.4	negative
E02H9.8	F42G9.8	negative
Y73B6BL.2	T10H9.4	negative
F38E9.1	T04C9.1	positive
F52G2.3	Y44E3A.4	positive
F46C8.6	F26G5.9	negative
F17A9.3	Y59A8B.9	negative
C18E9.6	C56E6.3	negative
F28B12.2	T04C10.2	negative
C40H1.5	R09G11.2	negative
F13H6.1	R10E12.1	negative
ZK721.2	T22A3.2	negative
F31E3.1	T21B6.3	positive
F29F11.1	F46G10.6	negative
T01D1.6	ZK675.2	negative
F52F12.1	ZC395.8	negative
K07F5.13	K12G11.4	negative
Y37A1B.17	Y110A2AM.1	positive
C28H8.12	C25B8.3	negative
C07D10.2	R11A8.4	negative
F25E2.4	T26E3.2	negative
Y110A7A.10	F10G7.4	negative
T25G12.4	K11D12.10	negative
ZK662.4	F33G12.5	positive
K01C8.5	C27A12.3	negative
Y39B6A.11	K04C1.4	negative
C56E6.3	Y51A2D.11	negative
C26B2.1	F22B8.6	negative
Y39B6A.20	ZK836.1	negative
R13A5.1	Y54E2A.3	negative
Y44E3B.1	C27A12.3	negative
C04F12.9	T05H4.14	negative
T01D1.6	B0393.2	negative
C35B8.2	T14G11.3	positive
K07G5.1	C28H8.12	negative
M02A10.3	C14A11.7	negative
C38D4.6	F43B10.2	negative
Y71F9B.4	Y48E1B.1	negative
F18C5.2	C04E12.12	negative
H27C11.1	C10F3.6	negative
Y22F5A.3	F13E9.3	negative
T19H12.10	M05B5.5	negative
F35D2.5	ZK418.4	negative
F46C8.6	Y46G5A.10	negative
K08D10.8	Y32H12A.4	negative
M03A1.1	AC3.3	negative
F45E10.1	M03E7.5	negative
Y116A8C.36	C11E4.6	positive
C56E6.3	C33H5.9	negative
Y39G10AR.17	C03D6.6	negative
C18F3.2	ZK381.1	negative
C10F3.6	F56H11.1	negative
F10E9.8	F52E4.4	negative
F28B12.3	Y47D9A.2	negative
K08F8.2	K02F3.4	positive
Y39B6A.11	ZC395.8	negative
C07G1.5	T05B11.3	positive
Y53F4B.22	C03A7.8	negative
K11D9.2	C48E7.11	negative
Y45F10D.9	F47G4.2	negative
T04D1.3	K08E3.3	negative
E01F3.1	F43D9.4	negative
Y57G11C.4	F13G11.1	negative
T07G12.6	C05D2.5	negative
Y39G10AR.17	W07B3.2	negative
K04D7.1	C06E1.4	negative
M106.5	H27C11.1	negative
F42H10.5	ZK1067.1	negative
F13G3.1	C53A5.1	negative
T10F2.4	C56C10.1	negative
ZK287.5	R05D11.8	negative
Y37A1B.15	W06H8.8	negative
W10G11.20	T13F2.8	negative
T18H9.2	F09E5.1	negative
R07E4.6	C39F7.2	negative
T07A9.5	F13G11.1	negative
T11B7.4	F28H1.2	negative
F35G12.3	C33B4.3	negative
C04F12.9	T26A5.9	negative
F01D4.6	F40F12.5	negative
C45E5.6	F52D2.4	negative
T05C12.6	F54D5.5	positive
F44C8.8	Y39B6A.11	negative
F58B6.2	T05B11.3	negative
T21E12.5	T17H7.4	positive
T04D1.3	ZC477.9	positive
K07G5.1	Y113G7A.6	negative
Y105E8A.6	C28H8.6	positive
B0286.3	C25F6.2	positive
F13G3.4	F44C4.3	negative
C34D1.5	ZC395.8	negative
F46C8.5	F41D9.1	positive
T18H9.2	C09H6.2	positive
T26E3.2	F52E4.6	negative
F29D10.4	K02B12.4	negative
K11E4.4	Y43C5A.6	negative
F39H11.5	Y57G11C.4	negative
C03B8.4	Y11D7A.14	negative
T21G5.3	T26H10.1	negative
T24C4.6	Y47D9A.2	negative
Y71F9B.3	F25H2.9	negative
F22D6.4	T09A5.12	negative
Y22F5A.3	F40H3.4	negative
ZK675.2	F37A4.9	negative
ZK287.5	F54F3.1	negative
F43G9.11	B0024.12	negative
C24H11.9	K06A4.5	negative
T24C4.6	F25C8.3	negative
Y53F4B.22	F54F2.5	negative
F49E8.4	Y105E8A.26	negative
T04C10.4	ZK1098.10	negative
C17C3.4	W08G11.4	negative
K02F3.4	W03G9.4	negative
W03F8.1	C02F5.9	negative
M79.1	R144.2	positive
Y110A2AR.2	M05B5.5	negative
C30G12.7	C32D5.9	negative
K12F2.2	R10E12.1	negative
ZK849.2	C25F6.2	positive
Y41D4B.13	R10E12.1	negative
F43H9.2	F37A4.9	negative
R10E11.3	F53A3.4	negative
W02D7.10	W09H1.6	negative
F44C4.4	F52E4.6	negative
ZK652.1	4R79.1	negative
F18C5.4	F37C4.5	positive
F48A11.5	ZK20.3	negative
W10G6.3	C04A11.4	negative
C02F4.1	Y39A3CL.6	negative
R10E11.3	D2089.4	negative
T01E8.3	F43D9.4	negative
W09G10.3	B0024.12	negative
K04C1.4	C18F3.2	negative
K01A6.2	F01F1.3	positive
M01E11.7	C09D4.5	negative
F42G9.8	Y51H4A.4	negative
ZK673.7	W04D2.1	negative
K07D4.7	T10H9.4	negative
T11B7.4	F42H10.7	negative
C09G4.5	K06A4.5	negative
B0379.3	F36A2.6	negative
F39H11.2	C56C10.1	negative
R119.4	K02A4.2	negative
K07F5.13	ZK909.4	negative
C24H11.9	T25C8.2	negative
F59E12.9	T04D1.3	positive
K09B11.9	Y57A10A.1	positive
R06C7.7	T07D10.2	negative
T27E9.1	C25F6.2	positive
M110.5	K10D2.2	negative
Y37A1B.17	T22A3.3	positive
C10F3.6	C28C12.8	negative
F58E10.5	F13D12.2	negative
K08E3.4	F32A5.6	negative
T19E7.2	W03G9.4	negative
M01E11.7	T12G3.1	negative
DY3.2	Y39G10AR.17	negative
F47A4.3	F17C11.9	positive
F55A11.2	W03G9.4	negative
R166.1	Y49E10.1	negative
F58B6.2	T12F5.3	negative
B0379.4	T05H4.14	negative
F26F4.7	ZK377.1	negative
K12F2.2	C34E10.5	negative
H14A12.2	T04D1.3	positive
C25G4.4	D2030.6	negative
K08H2.2	C34G6.7	positive
C25G4.6	F46G10.6	negative
R01H10.3	F30A10.8	negative
F35D2.5	C18G1.4	negative
C17C3.4	K11E4.4	negative
F56H11.1	T07D10.2	negative
ZK829.6	B0513.1	negative
C29E4.5	T22D1.9	negative
ZK418.4	T13F2.3	negative
F52F12.1	F29F11.1	negative
K11E4.4	Y39G10AR.17	positive
T20H4.3	ZK1248.3	negative
MTCE.25	K10D2.3	negative
R01H10.8	F44C4.3	negative
B0222.8	T04D1.3	negative
ZK849.1	T22D2.1	positive
F33D4.1	JC8.10	negative
C39E9.14	ZK1098.10	positive
F13H6.1	C34C6.6	negative
M02A10.3	C04F6.4	negative
T14A8.1	T13F2.3	negative
F08G12.2	T12G3.1	positive
ZK849.2	T08G11.4	positive
ZC155.5	Y45G12C.2	negative
ZK849.2	F44C4.4	negative
T01D1.6	F52E4.4	negative
C01F6.6	B0393.1	negative
C27B7.4	F30H5.1	negative
Y105E8B.5	T14G11.3	negative
F21F8.7	C29E4.5	negative
T05H4.6	B0379.4	negative
C08B6.9	T27F2.2	negative
C02C6.1	C35B8.2	positive
T07D10.2	T05H4.14	negative
F46F6.1	ZK675.2	negative
F11G11.12	F10G7.4	negative
Y53H1A.1	Y39A1C.3	negative
F32A6.4	F08C6.1	negative
C26B2.1	D2030.6	negative
Y71F9AL.14	ZK1236.3	negative
D2030.6	F46F3.4	negative
Y66H1B.2	C03A7.4	negative
C50B6.2	Y48E1B.1	negative
F13D12.2	K02B12.4	negative
F36A2.1	W05H7.4	negative
F40F12.5	C07G1.4	negative
ZK353.8	ZK381.5	negative
C46A5.9	R13H8.1	positive
F28B12.2	F49B2.5	positive
Y39B6A.20	Y39G10AR.17	negative
Y15E3A.1	K08E3.4	negative
F20H11.5	T27E9.1	negative
C13B9.3	C49F5.2	negative
C08B11.6	Y37A1B.15	negative
R09G11.2	C09H6.2	negative
B0286.3	Y116A8C.36	positive
ZK616.10	R11A8.8	positive
K08F4.7	C09H6.2	negative
R05D11.8	K06B4.6	negative
C27A7.1	T17H7.4	positive
F13E9.3	W06H8.8	negative
C18E9.6	C03A7.8	negative
Y46G5A.19	C13B9.3	negative
Y40B1B.5	K07H8.6	negative
K07D4.7	T07F8.3	positive
H27C11.1	R03D7.6	negative
Y56A3A.12	Y113G7B.17	negative
Y66H1B.4	T13F2.3	negative
T12G3.1	B0218.3	positive
Y23H5A.5	F47G6.1	positive
T07A9.6	R31.1	negative
Y73F8A.8	C18H9.7	negative
F13D12.4	Y59A8B.9	negative
F57F5.5	C43E11.6	negative
Y105C5B.13	K02B12.4	negative
F08G12.4	Y73B6BL.33	negative
F22D6.4	M01E5.6	negative
F21F8.7	C46A5.9	negative
F54G8.4	K07H8.6	negative
F56D2.7	F43D9.4	negative
Y38C1AA.2	Y57G11C.4	negative
F17A9.3	W02D7.10	negative
C29F4.1	ZK353.8	negative
Y110A7A.10	K08E3.4	negative
Y45F10D.13	T23G5.1	negative
F20H11.5	C44B9.4	negative
T23G5.5	Y51H4A.4	negative
F22B8.6	F17C11.9	negative
F17A9.3	CD4.4	negative
F59B2.6	F52E1.1	positive
Y110A2AM.1	F32A5.6	positive
F49B2.5	C09G1.4	positive
K04C1.4	B0205.7	negative
C03A7.14	F32H2.3	negative
ZC168.4	E01F3.1	negative
H21P03.3	AH6.5	negative
K01C8.5	B0001.6	negative
C01F6.6	B0464.7	negative
C47B2.5	F28H6.1	negative
F55A11.3	T27F2.2	negative
F41G4.2	C03A7.4	negative
Y47D9A.2	T22A3.2	negative
F45E1.7	F22B7.5	negative
C01F6.6	C44H4.5	negative
B0393.1	F46C8.6	negative
ZK484.2	B0547.1	negative
F35D2.5	F41D9.1	negative
C07A12.1	K08F4.7	negative
ZC376.7	Y105C5B.13	negative
Y49E10.1	F35G2.2	negative
C15H11.9	F01F1.6	negative
T05C12.6	C09D1.1	negative
K11D9.1	M05D6.7	negative
C26E6.2	M79.1	positive
C03A7.14	F28H6.1	negative
F43H9.2	T28F12.3	negative
DH11.1	F26D11.11	negative
B0205.7	F54F3.1	negative
ZK353.8	F20G4.3	negative
T24C4.6	C01G12.1	negative
F45E1.7	R13F6.1	negative
AH6.5	Y71F9B.3	negative
T26E3.2	C03A7.4	negative
F58B6.3	C09B8.6	negative
K01C8.6	ZK849.2	negative
ZK20.3	F54F3.1	negative
F49E8.4	R160.1	negative
Y45F10D.13	F19F10.10	negative
H22K11.1	C35B8.2	positive
Y37D8A.9	R10E12.1	negative
F20H11.5	R13A5.1	negative
T01E8.3	F42G9.9	negative
M01E11.7	C09G4.5	negative
Y48G9A.4	Y54F10BM.2	negative
F13G3.4	C26C6.8	positive
F39H11.5	F53B3.1	negative
C10E2.6	Y39A3CL.2	negative
Y62E10A.11	F43C9.3	negative
Y39G10AR.17	Y24F12A.2	negative
Y40C5A.1	T12D8.8	negative
F21F8.7	Y54E10A.5	negative
Y46G5A.10	R05F9.1	negative
C44B7.1	B0024.12	negative
F54G8.4	ZK632.13	negative
C04D8.1	F44D12.1	negative
T19C3.8	F08C6.1	negative
K02A4.2	F19B6.2	negative
MTCE.3	ZK381.1	negative
F53A3.4	K07B1.6	negative
F08F8.3	AC3.3	negative
F09E10.3	Y45G5AM.1	negative
Y20F4.3	F23H12.5	positive
Y113G7A.3	F43B10.2	negative
Y39B6A.46	W03F11.6	positive
MTCE.3	E01F3.1	negative
C14F5.5	K08E3.4	negative
W10G11.20	W05H7.4	negative
Y46G5A.1	Y116A8C.36	negative
ZK909.4	B0001.1	negative
M05B5.5	C33B4.3	negative
F54G8.4	C25B8.1	negative
C34E10.8	Y116A8C.36	positive
R05D11.8	R11A5.4	negative
Y46G5A.10	Y105E8A.26	negative
T27E9.1	K07H8.6	negative
Y47H9C.4	C50B6.14	negative
R04B5.4	Y105E8B.1	negative
R01H10.3	F52F12.1	negative
ZK353.8	C02F4.1	negative
F37A4.7	T05H4.14	negative
C41D11.8	EGAP2.3	negative
T07D10.2	C03A7.8	negative
Y39B6A.11	Y54F10BM.2	negative
T25C8.2	B0207.4	positive
C04F6.4	F08F8.3	negative
C06E1.4	Y22D7AL.5	negative
T01G1.3	T14G11.3	negative
Y47D9A.2	C04F12.9	negative
ZK1151.1	MTCE.25	negative
T05G5.3	MTCE.26	negative
C47G2.5	Y59A8B.9	negative
ZK1128.8	ZK673.7	negative
Y51H1A.4	Y48E1B.1	negative
F43D9.2	F59B2.6	negative
F36A2.1	C30B5.1	negative
D2030.6	Y69A2AR.2	negative
F54C1.7	F28H6.1	negative
Y54E2A.11	C50B6.14	negative
F42G9.8	T11B7.4	negative
C33B4.3	Y51A2D.11	negative
D1037.3	F54C1.7	negative
H27C11.1	R09B5.5	negative
R10E11.3	K07H8.6	negative
B0379.4	K07H8.6	negative
Y116A8C.36	T05B11.3	positive
Y73B6BL.38	F01D4.6	negative
Y53H1A.1	ZK1248.10	negative
ZK265.4	R06B10.4	negative
F17A9.3	F35C8.3	negative
C32E8.10	C35B8.2	negative
F36A2.6	ZK1098.10	negative
F57C9.5	T25G12.4	negative
R06F6.12	C52A11.4	positive
F20H11.5	F52E10.5	negative
R04B5.4	F27D9.6	negative
C46H11.6	T28C6.7	positive
T05H10.5	Y71F9B.3	negative
C08C3.3	T22A3.3	negative
ZK836.1	ZK1128.2	negative
F13D12.2	R05D3.4	negative
F58B6.2	F54F2.5	negative
K08F11.3	M05D6.7	negative
F01G10.8	C09H6.2	negative
F13G3.1	ZK1067.7	negative
F09E10.3	F46A9.6	negative
Y73B6BL.33	R11A5.4	negative
Y105E8B.4	Y113G7B.17	negative
T05C12.6	Y38E10A.6	positive
C10E2.6	F45E1.7	negative
