IDA	IDB	Label
Q9NY27	P05387	negative
P03928	Q8N5Y2	negative
Q13368	Q9UQ35	negative
Q12933	P10619	negative
O95835	O15270	negative
Q12769	O14828	negative
P29083	P13984	positive
Q9BXW9	Q9UL63	negative
P15923	O60830	negative
P52434	Q14919	negative
O95602	P18564	negative
Q13243	Q9Y587	negative
Q9H672	P82921	negative
P53539	O60506	negative
P41231	Q15022	negative
P20700	P28749	positive
Q9NVS2	Q13868	negative
Q92535	P07437	negative
Q6IEG0	Q13438	negative
Q14442	O00422	negative
Q9Y653	P10415	negative
Q15393	P82921	negative
Q8NFY4	Q15543	negative
Q9Y6J9	P36954	negative
Q5YLB2	P19338	negative
P56385	P15923	negative
P61964	Q6PUV4	negative
Q96FV9	Q9UPM8	negative
Q63HQ0	Q9NVC6	negative
P52434	P20226	positive
Q9UDW3	P05556	negative
P13726	Q9Y2V7	negative
Q03135	O94805	negative
O95452	Q99436	negative
P49643	Q96HS1	negative
Q9UJX5	Q9NP92	negative
P36941	O75947	negative
P16144	Q8WWI1	negative
Q676U5	Q8TBF4	negative
Q92785	Q8TAQ2	positive
Q86VW2	Q9BYN8	negative
Q01518	Q8WXI9	negative
Q9Y399	P24941	negative
Q99519	Q9NWX5	negative
O14828	Q07157	negative
Q07864	P14635	positive
Q13683	P49336	negative
Q5XUX0	Q9Y265	negative
Q13797	Q99814	negative
Q13443	O15239	negative
Q15653	Q7L5Y9	negative
O43556	Q9NSP4	negative
P45973	P62736	negative
Q9BXJ9	O95452	negative
Q9C086	Q6PUV4	negative
Q6ZYL4	O15234	negative
O14744	Q6STE5	positive
P29992	Q15545	negative
Q6PUV4	P08621	negative
P36941	P61803	negative
Q16514	Q9HAV0	negative
P53539	O75528	negative
Q15054	Q07864	positive
P13569	P82650	negative
P82912	P82932	positive
Q6ZYL4	Q8NHM5	negative
O00233	P43686	positive
Q9H490	Q9Y2J4	negative
O75164	Q96EL2	negative
Q9NP66	P46778	negative
Q9NP92	P81274	negative
Q13367	P11215	negative
O95359	P49757	negative
Q96B97	Q08170	negative
P19105	P36954	negative
Q6ZYL4	Q5YLB2	negative
Q9UJX6	P16989	negative
Q96KG9	P17301	negative
Q96GM8	P62304	positive
Q99759	Q14444	negative
P82664	P17844	negative
P05154	Q6P1M3	negative
P33992	Q9HCM2	negative
Q00653	Q9H0U3	negative
Q15628	P47870	negative
P82909	P54198	negative
Q9H0D6	P56282	negative
O15111	P11047	negative
Q86W42	Q9H0U3	negative
P61158	Q13368	negative
P05154	O95251	negative
Q92925	O94776	positive
Q13813	Q5YLB2	negative
P54277	P50402	negative
Q13454	P17980	negative
O60925	Q9NR30	negative
P00846	Q09472	negative
P30876	P47870	negative
Q92535	Q13469	negative
Q99963	Q9GZS1	negative
P82650	Q15528	negative
P10646	P15036	negative
O60830	P62191	negative
P61158	Q6WN34	negative
O15457	Q9H0U3	negative
P03897	P61966	negative
O60870	Q9NUV7	negative
O14810	P78346	negative
Q63HQ0	Q9BV40	negative
P08709	O95359	negative
P18858	O43292	negative
O00221	O60870	negative
P34059	Q07157	negative
P39060	P49642	negative
O14662	Q13797	negative
Q14442	P29279	negative
Q00839	P11021	positive
Q99519	Q9H981	negative
Q9Y2R9	P60660	negative
Q14145	P11047	negative
Q9H490	Q9Y316	negative
Q9NRH3	P08514	negative
P07942	Q99459	negative
P46940	O60870	negative
P82912	P42224	negative
Q9BQ87	Q96AJ9	negative
P14867	P12755	negative
P82909	P49841	negative
Q08945	P82650	negative
P18859	Q9Y3B4	negative
P06756	P82921	negative
O14867	P82675	negative
Q9P0M6	Q92535	negative
Q8IY63	P62487	negative
Q9H4B7	Q9BTC8	negative
Q92556	P78367	negative
P42702	Q96BT3	negative
Q96JC1	P83369	negative
Q9BQ87	Q15025	negative
O43513	Q15528	positive
Q5YLB2	Q9Y253	negative
P63151	Q92828	negative
O00203	Q92466	negative
P36941	P05154	negative
Q9UBW7	Q9HC52	negative
P08588	O75712	negative
O75712	Q9P253	negative
Q9Y3D5	O95295	negative
O15371	Q99613	positive
Q8IYB3	O43660	positive
Q15427	P62316	positive
Q6PUV4	Q9H0U3	negative
Q8TAK5	Q9UL46	negative
Q9Y570	P67809	negative
P26196	Q96F86	positive
O43633	P35659	negative
Q01955	Q5RKV6	negative
O75593	Q9NR61	negative
Q8IVT5	P42702	negative
Q96RK1	Q99460	negative
P78352	Q9Y576	negative
Q96G25	Q9HCM2	negative
Q8N8D1	P78346	negative
Q9H3P2	Q9Y291	negative
P19105	O95452	negative
P82673	Q9UHV7	negative
P53677	P62191	negative
Q9HD42	Q9Y2R5	negative
O15511	Q9Y2Q9	negative
Q96L91	O00203	negative
P56385	Q6IAQ7	positive
Q6ZYL4	Q96J01	negative
Q9Y3D5	Q9Y576	negative
Q8N8D1	P55316	negative
Q96HS1	P35249	negative
Q96KG9	Q04727	negative
Q9BZM6	P07910	negative
O00622	Q8WYH8	negative
Q9Y399	Q9Y333	negative
Q8WYB5	Q6IE81	positive
P08047	Q13547	positive
Q9Y576	P24864	negative
P08588	Q92994	negative
P45973	P56381	negative
Q9H9Y6	P62875	positive
P53539	O00487	negative
Q15650	P00846	negative
O75964	Q9BSI4	negative
P53677	Q96EV8	positive
Q9BSV6	P50402	negative
Q9H5N1	O00231	negative
P68400	O75712	negative
O00203	P82912	negative
Q9UBU8	O96019	positive
Q96RK1	Q13163	negative
Q9BQ87	P24588	negative
Q13671	Q9UBW7	negative
P36941	P05546	negative
Q9Y570	P11215	negative
P40763	Q99595	negative
Q9H6S1	Q9GZS1	negative
P54198	Q14444	negative
O43524	Q02543	negative
Q96AJ9	P51858	negative
P11388	P56282	positive
Q96EL2	Q9UM13	negative
O60783	P82930	positive
O95835	P59780	negative
Q9Y570	P62306	negative
P46939	P82650	negative
P00403	P26583	negative
P03891	O15126	negative
Q8IX12	O15111	positive
Q12824	Q99595	negative
P56385	O43791	negative
Q92878	P38398	positive
P51398	O15143	negative
Q96EL2	Q09472	negative
O43556	O75947	negative
Q9Y2R9	Q99497	negative
O95452	Q06265	negative
O60260	Q9NVS2	negative
P52434	Q9H0H0	negative
Q14164	P12111	negative
Q9H5N1	Q8IZL8	negative
P62318	P62306	positive
Q92896	Q8NEZ4	negative
O15287	Q92618	negative
Q9UHD2	O15111	positive
Q9UKB1	Q9Y4W2	negative
O94887	O75077	negative
Q92896	Q16633	negative
Q92769	P26992	negative
O60315	Q16363	negative
Q9UPY3	P10646	negative
P06576	P24539	positive
P82930	P07947	negative
Q9GZX9	P82930	negative
P18858	P39748	positive
Q02878	Q15696	negative
Q99417	O95149	negative
P56199	Q92994	negative
P78367	Q14683	negative
P56134	O75712	negative
Q9H633	Q9Y2A7	negative
P22087	Q96JB8	negative
Q92896	Q96H22	negative
Q13547	O96019	positive
P06756	Q9H503	negative
O14828	O60313	negative
Q6UW60	Q6WCQ1	negative
P19320	O60870	negative
Q71SY5	Q9UHV7	positive
Q9BZR6	Q14181	negative
Q9H0U3	P35659	negative
O95777	O95218	positive
Q8NHG7	Q9UQ35	negative
O60870	Q9Y676	negative
P82930	P08621	negative
Q8TCJ2	O75533	negative
Q9Y3B4	Q92844	negative
O00232	P35998	positive
Q9Y2Q5	Q5XUX0	negative
Q9UPM8	Q8WXD5	negative
P60896	Q9Y5B0	negative
P52907	Q9NUV7	negative
P13521	Q13368	negative
P05546	Q8TD19	negative
P60709	Q9Y2V7	negative
P61077	Q96RK1	negative
Q9Y653	Q99638	negative
O15392	Q96J01	negative
Q9BQ87	Q9NPJ6	positive
Q63HQ0	P62316	negative
P62913	P01574	negative
Q9HB96	P60880	negative
Q8WWY3	P20700	negative
Q9Y3C7	Q13503	positive
Q01081	P59780	negative
P10451	P59780	negative
O14974	Q99519	negative
O95059	P51858	negative
O43752	P62736	negative
Q6WN34	P51531	negative
Q99595	Q5SXM2	negative
Q15543	P12111	negative
P05546	O43292	negative
O75461	Q9Y265	positive
P23467	Q9UKU7	negative
Q9Y3D9	Q9Y3D5	positive
Q96G21	P49642	negative
Q13472	P46199	negative
P31946	P50402	positive
Q9H3R5	Q9NSP4	positive
Q13616	Q86WB0	positive
P49767	O15143	negative
Q6ZYL4	Q8WUA4	negative
Q96KG9	P68363	negative
P01374	P13984	negative
P34059	O60563	negative
Q8IXM2	O43913	negative
O43451	Q6WN34	negative
Q15024	Q86YV9	negative
Q96AJ9	Q96JN0	negative
Q4G0F5	Q9HAV0	negative
Q9Y2L1	Q01780	positive
P52907	P30049	negative
P19387	Q14254	negative
Q9BVI0	O75712	negative
O00203	Q15276	negative
P82912	Q13277	negative
P82650	O00267	negative
P41231	Q9H503	negative
Q5QJE6	Q9UBW8	negative
Q92766	Q5TA45	negative
O95059	O15372	negative
O14810	P23528	negative
P82914	Q96BI3	negative
O43451	O43929	negative
Q6ZYL4	P63151	negative
Q01081	Q92989	positive
P35579	P01574	negative
Q63HQ0	Q14790	negative
O60271	Q14442	negative
Q9NUP9	Q9UKM9	negative
Q7KZ85	Q9UPM8	negative
O95405	Q96H22	negative
Q63HQ0	Q9UKG1	negative
P11940	P53539	negative
P53677	Q15528	negative
P78527	P11047	negative
Q7KZ85	P42702	negative
Q9BSI4	P49959	positive
O60925	Q06323	negative
P30154	Q02880	negative
Q14444	O43463	negative
P05546	P51787	negative
P18077	Q86UW6	negative
Q92878	Q9NYB0	positive
Q9UHV2	O75818	negative
Q9NUP9	P08235	negative
Q5XUX0	P61326	negative
Q15369	O43556	negative
Q92750	Q9UL63	negative
O14686	Q92828	negative
P50914	P61353	positive
Q92990	P56134	negative
Q9UQB3	Q5RKV6	negative
Q13454	Q14686	negative
O15297	P53677	negative
Q06643	Q13247	negative
O15145	P54277	negative
P82909	P51809	negative
Q13330	Q92535	negative
Q969G3	P56385	negative
P55316	Q86W42	negative
Q9UIS9	P51858	negative
P26012	O15117	negative
P62487	Q9NS68	negative
Q8TAQ2	P01574	negative
Q9NP92	Q9Y618	negative
Q9Y2V7	Q12873	negative
Q969S2	P61353	negative
Q92828	Q8N122	negative
Q96HR3	Q9NVC6	positive
O60271	Q06643	negative
P11021	Q9UBL3	positive
O14828	Q14653	negative
P61803	O43513	negative
P84090	O14617	negative
P62333	O00487	positive
O60315	O75362	positive
Q96GM8	P62306	positive
P01374	O15514	negative
O15270	Q8TD19	negative
Q05513	P54277	negative
Q9H4B7	Q6ZRS2	negative
Q8IXM2	Q04727	negative
Q9Y570	P60709	negative
P06400	Q15744	positive
P84090	Q9GZS1	negative
P52292	Q92618	negative
O43451	O94776	negative
P15692	P82675	negative
Q96G25	O95452	negative
Q9UBV2	Q9H633	negative
Q99683	Q07864	negative
Q01518	Q96F86	negative
P31323	P51787	positive
Q9HB96	P01111	negative
Q9NRH3	Q9BQ95	negative
O95271	Q96EY7	negative
Q96AJ9	Q9BTC8	negative
Q8IVI9	P62736	negative
O60830	P82279	negative
P62736	Q12879	negative
Q14746	P62910	negative
O75461	Q13797	negative
Q9NVS2	P36894	negative
P05546	Q92613	negative
O00203	P46531	negative
P09661	P08621	positive
Q92896	Q04727	negative
Q99966	Q86YV9	negative
Q86YV9	P29317	negative
Q86YV9	Q9Y6C2	negative
O75251	Q96HS1	negative
P26992	P82932	negative
P41182	P62917	negative
Q14444	Q6UXN9	negative
P62906	Q9NUV7	negative
Q10570	O15143	negative
Q86U70	O15270	negative
Q8WWI1	Q8IYD1	negative
Q8TEQ6	P47870	negative
Q9Y576	Q6UXN9	negative
P53677	Q09161	negative
P82921	P18084	negative
O14828	Q14746	negative
O14686	Q9Y3D5	negative
P19388	Q6UW60	negative
Q15544	O95452	negative
P59780	Q13191	negative
P34059	Q9UKL0	negative
P17301	Q14181	negative
Q96KG9	Q96BD5	negative
Q6ZYL4	O75832	negative
Q63HK5	Q9H633	negative
Q13507	P35659	negative
Q9Y5S9	Q06643	negative
Q9H269	Q8IUR7	negative
Q13618	Q96HS1	negative
Q9Y6J0	Q96JN0	negative
P78344	Q9HCI7	negative
Q63HQ0	Q969L4	negative
Q00535	P24941	positive
P17947	P82675	negative
Q9UKU7	Q03164	negative
P82664	Q6ZN18	negative
Q8WVC0	O15239	negative
Q96BN2	O43915	negative
P41231	O15514	negative
Q92989	O75251	negative
P25705	P24539	positive
P30153	Q13526	positive
O94913	Q9P253	negative
Q9NXR7	P01574	negative
O15514	Q9HAV0	negative
O60870	Q8IXH7	negative
P53539	P30154	negative
Q9UK45	P12111	negative
Q9UBB5	P36542	negative
Q9UPM8	Q05195	negative
Q8TCJ2	Q6IE81	negative
P52292	Q04206	positive
O15270	Q5RKV6	negative
P01374	P52907	negative
Q13309	Q06643	negative
O75964	Q8WYH8	negative
Q9UPZ3	Q8IZL8	negative
Q9NRG0	P78364	negative
Q8IWI9	P13224	negative
Q9H814	Q9UJF2	negative
P13612	P57087	positive
P54277	Q8NHY2	negative
Q9H3R5	Q9Y653	negative
O43615	Q92616	negative
P39656	Q9NYJ7	negative
O75461	P12111	negative
P53677	Q9GZS1	negative
O60315	Q9HB71	negative
Q96EY7	O75971	negative
P06241	Q9Y3D5	negative
Q14155	Q8TBF4	negative
Q16533	Q9Y570	negative
Q96AP0	Q13368	negative
P03891	P29083	negative
Q9Y6I7	Q96JB8	negative
Q92665	O00232	negative
Q99496	Q15291	positive
P82914	P46531	negative
Q9P0M6	Q06643	negative
Q14781	P47870	negative
P62873	Q9NP92	negative
P82912	Q9UIF9	negative
P82912	Q9UHD9	negative
Q9Y2R9	Q13616	negative
Q14254	P36954	negative
Q9P0W2	O14810	negative
Q8N9N2	O00622	negative
Q9BZR6	P08138	positive
Q9Y291	O75077	negative
A7MCY6	Q96EL2	negative
Q16633	P55268	negative
P36941	Q16533	negative
Q9BT78	Q9UBW8	positive
P82663	P51809	negative
Q9Y3D5	Q9NV56	negative
Q9UKX5	Q63HK5	negative
P54277	Q7L2Z9	negative
P84098	P34059	negative
Q14773	Q9NSP4	negative
Q86TM6	P82673	negative
Q15417	Q96AJ9	negative
P20248	P18564	negative
O00203	Q9UDW3	negative
Q9P0W2	Q7L1Q6	negative
P53539	Q9NYJ8	negative
P12314	P49642	negative
Q9Y265	P0C0S5	positive
P68400	Q9BRB3	negative
O00221	P00846	negative
P78537	Q9Y676	negative
Q16533	Q9Y6W5	negative
O75051	Q9Y5B0	negative
P26441	Q86W42	negative
P05496	P36542	positive
O15371	P15018	negative
Q8NB91	P54277	negative
P35568	P56556	negative
Q5YLB2	Q08170	negative
O60783	P62877	negative
P17181	Q92535	negative
Q9H0E3	P46977	negative
Q9UKB1	Q9GZS1	positive
Q99828	P08514	positive
P11047	P24928	negative
Q8TBF4	P35249	negative
P47755	Q14686	negative
P53539	Q05048	negative
P11836	Q15477	negative
P29992	Q8TAQ2	negative
Q4G0F5	Q96D31	negative
O75529	P43246	positive
P04844	Q9UBW8	negative
P24539	P14867	negative
Q14160	O95059	negative
P19387	Q9NVS2	negative
Q9BVI0	Q6PI98	positive
P49721	P28070	positive
Q9Y2R9	P82914	positive
P82921	P51809	negative
Q04725	Q9NS68	negative
P18858	Q16363	negative
P14867	Q15388	negative
Q86U70	P82664	negative
Q10570	P55268	negative
P28072	Q15276	negative
P34059	P14635	negative
P53803	Q9BZR6	negative
Q9Y6X2	Q9NXR8	negative
O95405	Q9HCM2	negative
P05154	Q6UWZ7	negative
O60870	P55884	negative
Q8TD19	Q8WVB6	negative
Q9BRV8	P82650	negative
P23025	Q13368	negative
O60925	Q9P2J5	negative
P12111	Q13227	negative
Q8N684	Q9H4B7	negative
Q9UKB1	Q9Y3D5	negative
P60228	Q96AJ9	negative
P10646	O14979	negative
P12757	O75376	positive
Q14442	Q05048	negative
P24522	P14635	positive
P62195	Q06643	negative
P03891	Q9HAU4	negative
Q86X55	P82650	negative
O14920	P36954	negative
P62917	Q9H503	negative
Q06609	P54132	positive
O43257	Q9BRB3	negative
Q96S59	Q9NVS2	negative
Q52LA3	P42575	negative
Q15554	Q06643	negative
Q9P2K3	Q969F9	negative
O15372	Q86W42	negative
Q12905	Q9UKU7	negative
Q9HBM1	Q9UHV7	negative
P02751	P19387	negative
P12757	Q9Y570	negative
P15692	Q13797	positive
O94887	Q92831	negative
Q9Y2V7	P01106	negative
P41231	Q9BQE3	negative
P61758	Q9NUV7	negative
Q9NVS2	Q9BV90	negative
Q9H5N1	Q15906	negative
Q9Y6X2	Q8N257	negative
O60341	Q13547	positive
P62318	Q9Y3B4	positive
P63261	Q96J01	negative
Q14773	Q9H269	negative
P42704	Q15417	negative
O75379	P82650	negative
O43915	P15056	negative
Q99595	P23511	negative
Q92900	Q9NVS2	negative
Q4G0F5	Q9Y587	negative
P19320	O95696	negative
Q13635	Q5SXM2	negative
P05019	Q9UQ35	negative
Q86VW2	Q92889	negative
P27986	Q9Y2V7	negative
Q9BT40	P50613	positive
Q8WWY3	P61964	positive
O60341	Q8WXI9	positive
Q8TCJ2	Q12996	negative
Q99879	Q99613	negative
P0C0S5	Q7L1Q6	negative
P26358	P00846	negative
Q5XUX0	Q7KZF4	negative
P04844	Q9NRG0	negative
O00622	P19338	negative
O43719	Q9H490	negative
Q9H269	Q9UHA4	negative
Q9UNM6	Q9Y6A5	negative
P27694	Q9Y2V7	negative
O43516	Q92989	negative
P53677	O43184	negative
Q92599	Q9Y2R5	negative
P18859	Q96GY3	negative
Q03135	Q9Y5B0	negative
Q8N201	Q92844	negative
Q9H115	O95696	negative
Q14185	Q13683	negative
Q9UHA3	Q9BRX5	negative
Q92994	Q9Y3R0	negative
Q9H0D6	Q9NZZ3	negative
Q9P086	P82914	negative
Q9NPJ6	Q15528	positive
Q9Y399	Q9UK41	negative
Q6QNY1	P55268	negative
P26368	Q8TCJ2	negative
Q9BVC3	P30049	negative
Q9Y297	O15111	positive
Q9Y291	Q9H9E3	negative
Q9BV90	P01574	negative
Q9H269	Q6VY07	negative
P17252	Q13393	positive
P29992	Q9Y3C7	negative
Q86VN1	O15270	negative
O95835	P12111	negative
P10646	Q9UJX2	negative
P20936	O75486	negative
Q14155	P04844	negative
P13612	P59780	negative
Q92896	O43463	negative
Q13393	Q9Y587	negative
O14810	Q92618	negative
O15371	Q96LT9	negative
Q8NFZ5	Q99595	negative
Q9Y3E7	Q7RTV0	negative
P01023	O95452	negative
Q13487	Q9H270	negative
P62910	Q86W42	negative
O00566	Q9UBW8	negative
Q9H269	Q15796	negative
Q9H1I8	P28370	negative
Q8WW43	Q9NZ42	positive
Q8TBF4	P05386	negative
Q9UPN7	Q9UJX6	negative
O00213	Q9NP92	negative
Q92769	Q12873	positive
Q9UBB5	Q92769	positive
Q14563	Q75QN2	negative
Q9BRB3	Q8WXD5	negative
P62910	Q9H875	negative
P55201	P03928	negative
P26012	Q8N3C0	negative
P19105	Q8TCJ2	negative
P04843	P14867	negative
Q9BV40	Q15836	positive
P60896	O14828	negative
P21675	Q15417	negative
Q99683	Q8WWI1	negative
Q8N7H5	Q9BWJ5	negative
Q8N9N2	P36542	negative
Q9Y6X2	Q92989	negative
P26012	Q13438	negative
P04844	Q75QN2	negative
Q07864	Q14643	negative
P52435	P35269	positive
P78367	Q9NYB0	negative
Q9UPN6	P53539	negative
O43561	Q5XUX0	negative
Q9NS68	Q8WYH8	negative
P82664	P28370	negative
Q13503	Q14181	negative
Q14164	P18564	negative
P05154	Q9BTK6	negative
P56192	Q8N5Y2	negative
Q86YV9	P11215	negative
Q9H0H0	Q7L5Y9	negative
P26992	Q96BI3	negative
P18859	P10155	negative
P28702	Q9BQ87	negative
Q96AJ9	O75533	negative
Q14442	O95402	negative
Q9Y576	Q9Y2X0	negative
Q96J01	P35442	negative
Q14746	Q96LT9	negative
P78527	P55265	positive
P51587	Q96EL2	negative
Q13888	P00846	negative
Q04726	Q9UBW7	negative
Q9H3R5	Q71F23	positive
P53677	O43913	negative
O94776	Q8WXI9	positive
Q9Y490	Q92618	negative
P36542	Q9HCU9	negative
P19320	Q13287	negative
Q07864	Q9Y399	negative
Q4VCS5	Q96HS1	negative
O43556	Q969H6	negative
O15145	P61158	positive
Q96BN2	P28370	negative
P46199	Q12904	negative
P04637	O43556	negative
Q9UPZ3	Q15750	negative
P35606	Q14686	negative
Q96KG9	Q8WUA4	negative
Q4G0F5	Q9UMX0	negative
Q9H3P2	Q9H503	negative
P11388	P55268	negative
Q9H981	Q9Y230	positive
P26992	P18615	negative
Q9Y6J0	Q9HAV0	negative
Q9UHV2	P22612	negative
Q13263	P14867	negative
Q99708	O94887	negative
P78367	P78325	negative
P40189	Q13368	negative
P09012	Q13435	positive
Q9UBW8	P06734	negative
P36578	Q02878	positive
Q53EL6	P56556	negative
Q13163	Q9UJX3	negative
Q13454	P62258	negative
Q92542	P01574	negative
Q9P0M6	P35968	negative
P35579	Q15744	negative
P05154	Q9UPZ3	negative
P46199	Q9NZS9	negative
Q02539	P35659	negative
P67775	Q13367	negative
Q92616	O95295	negative
O43184	P61966	negative
Q9GZS1	Q9NVH2	negative
Q155Q3	Q9H1I8	negative
O60315	P24588	negative
P39060	P08648	positive
P12830	Q9NUV7	negative
Q99575	P78346	positive
Q92664	Q9NZZ3	negative
O95067	Q9NVS2	negative
Q15744	O75077	negative
Q8TAK5	Q92616	negative
O75964	Q13683	negative
Q7L5N1	Q8N201	negative
Q96BT3	Q9H490	negative
Q9BQ87	Q9UKL0	positive
P00742	Q96JC1	negative
P07550	P82663	negative
Q8N684	Q07157	positive
P56192	P26992	negative
Q13118	Q92616	negative
Q9Y3D5	P02786	negative
Q13309	P24941	positive
Q12996	Q07889	negative
Q9H4B7	Q92831	negative
P22612	P31323	positive
P01374	Q15542	negative
Q13009	Q12824	negative
P16278	Q96H22	negative
Q07817	O15519	positive
P53677	Q96Q15	negative
O94805	Q14155	negative
P18887	P42702	negative
P19105	Q86W51	negative
Q9UJX6	Q14254	negative
P11473	Q92535	negative
Q12904	P30049	negative
O43660	Q7L1Q6	positive
Q12996	P51809	negative
O15230	Q92994	negative
Q8IVI9	Q8TCJ2	negative
P10244	Q5QJE6	negative
Q6ZYL4	O95999	negative
Q92896	Q16637	negative
Q14563	P35568	negative
P10155	Q9Y6I3	negative
P61966	O75528	negative
Q14999	Q9Y653	negative
Q16560	P60033	negative
Q15024	Q6PI98	negative
P62873	Q15744	negative
Q9H0H0	P56381	negative
O15047	Q92769	positive
A5D8V6	O15270	negative
O43719	Q9P2X0	negative
Q14318	O75712	negative
Q16514	Q9UPZ3	negative
O95602	P19838	positive
Q9H269	Q99627	negative
Q14563	Q7L2Z9	negative
P41002	P47870	negative
O75461	P51610	positive
O14810	Q7KZI7	negative
Q9Y2R9	Q13617	negative
P56385	Q9H814	negative
Q96RK1	Q16254	negative
Q8N8D1	O14828	negative
Q8IXK0	Q9BZM6	negative
P82921	P29474	negative
Q16533	Q9NQS7	negative
O75943	P24941	positive
Q9Y2X7	P59780	negative
Q7L1Q6	P34932	negative
Q6IA86	P82279	negative
P61966	P29317	negative
Q13503	Q5QJE6	negative
O43615	O60870	negative
Q92613	Q9HCM2	negative
O94805	O00232	negative
P39656	Q9NR61	negative
O94913	Q969N2	negative
Q9Y6J0	Q9NUV7	negative
Q9H4L4	Q9NP92	negative
P78364	Q96GD3	positive
Q13112	Q92828	negative
P52657	Q96AJ9	negative
Q9UPZ3	P60900	negative
Q8N8D1	P63261	negative
P35579	Q06643	negative
O14495	P48745	positive
Q9NRR4	O14979	positive
Q9Y570	Q9H9F9	negative
O43184	Q8N201	negative
Q9NYJ7	P50148	negative
Q96RK1	P83369	negative
P62805	Q06643	negative
Q9UDW3	Q8NFY4	negative
P00403	Q86UW6	negative
P13726	P82914	negative
O15392	P82675	negative
Q9Y6I7	Q96J01	negative
P50402	P05455	positive
Q16560	Q9Y253	negative
P08709	P15018	negative
P12111	P26992	negative
Q9Y3D5	Q9P253	negative
Q13368	P11142	positive
Q6UW60	O15234	negative
Q8N8D1	Q96GM8	positive
P52701	Q9UL63	negative
Q9UBW7	P43351	negative
Q5TKA1	O60870	negative
Q01518	Q9UKU7	negative
O95149	Q8WYH8	negative
P19387	Q5T2T1	negative
P54277	P54278	positive
Q8TBF4	Q96GM5	negative
P32780	P51948	positive
P10646	Q9Y291	negative
Q8NHG7	Q6PUV4	negative
O60566	Q6PI98	negative
P53677	Q96FI4	negative
Q6ZYL4	Q9UKG1	negative
Q15796	P14867	negative
P31323	Q8NFZ0	negative
Q12879	Q8WUA4	negative
O75529	Q15542	positive
Q9NWU2	Q9UIS9	negative
O14964	Q9UKU7	negative
Q9Y2Q9	P04626	negative
Q16533	P05067	negative
P00403	Q12834	negative
P12314	P16885	positive
Q8WVB6	Q99801	negative
Q13111	Q9Y676	negative
Q9HCI7	P19784	negative
P31946	Q92828	negative
Q9Y291	Q13367	negative
Q15544	Q8TBF4	negative
Q15653	Q9NS68	negative
Q13368	Q96RL1	negative
P04406	P09429	positive
P82912	Q969N2	negative
Q86U86	O75818	negative
Q9Y653	Q16630	negative
Q13158	Q86W51	negative
O14828	Q96Q15	negative
P03886	P24821	negative
P34059	Q00341	negative
Q9Y291	Q13435	negative
P47755	P52701	negative
Q9Y399	P19387	negative
O15446	P24588	negative
Q8NI27	P15018	negative
P15498	Q92828	negative
Q9BQ87	P52657	negative
Q9NW38	Q9Y576	negative
Q9H5N1	P15056	negative
Q9Y399	Q96GM8	negative
Q9BZM6	Q9P287	negative
O75886	Q6ZYL4	negative
P38936	P55268	negative
P42702	Q9NUX5	negative
Q92993	Q9Y4A5	positive
O94763	Q9Y291	negative
Q9Y2Q9	Q15075	negative
Q9Y4Z0	Q9H633	negative
O75818	Q9H875	negative
P62917	Q68E01	negative
Q9H672	Q7L2Z9	negative
Q9Y2R5	P24928	negative
Q9Y291	P02545	negative
Q96Q27	Q92828	negative
Q6WN34	O15392	negative
Q9HB96	O95163	negative
Q9H9T3	Q01518	negative
P62736	Q15427	negative
Q08722	Q9NP92	negative
O15270	Q05086	negative
O94805	P82675	negative
O15457	Q9Y653	negative
O43561	Q03188	negative
P28340	Q06643	negative
Q9UJF2	Q92618	negative
P53539	P46977	negative
P12643	Q14444	negative
Q9HCI7	Q9Y570	negative
P56381	Q6WCQ1	negative
P56192	Q14192	negative
Q8WWI1	Q5YLB2	negative
O14936	Q8TBF4	negative
Q9H0E3	Q9H9F9	negative
Q9Y570	Q9NXF1	negative
O15270	Q8WX92	negative
Q9NUV7	P60033	negative
Q13454	Q63HQ0	negative
P28702	Q9NPJ6	positive
Q92643	A6H8Y1	negative
Q9H4B7	Q6PUV4	negative
O14495	Q14691	negative
Q9BQ87	Q9Y4Z0	negative
Q8NFD5	P84022	positive
P62736	Q96G25	negative
P62877	P61024	positive
P82673	Q8N2Z9	negative
Q9NSP4	Q6PUV4	negative
Q92556	Q8N257	negative
P19105	Q9HB96	negative
Q8N5Y2	P51809	negative
O75947	Q96JN0	negative
P09012	P62314	positive
Q99496	O75712	positive
Q03135	Q9Y3B4	negative
P10600	P61353	negative
P05546	P36894	negative
Q8NBT2	P14867	negative
P16144	P48509	positive
Q96FE5	Q9UDW3	negative
P46199	Q9Y2S0	positive
P56192	Q6P4R8	negative
Q92766	Q9NRH3	negative
Q13444	O43184	positive
Q9UKL0	Q16787	negative
Q96AJ9	Q9Y587	negative
P37275	P07942	negative
Q9GZP9	Q96HS1	negative
Q14687	Q13009	negative
Q01130	A8K8P3	positive
Q9Y3D5	Q96HS1	negative
P05546	Q9UBN7	negative
Q9UHA4	O14617	negative
P56545	P82921	negative
Q6PUV4	Q96BI3	negative
Q9Y3E7	Q92994	negative
Q99575	Q96J01	negative
P08588	P36954	negative
Q14202	Q13347	negative
P29992	Q92466	negative
O00257	Q96GD3	positive
P07359	Q13112	negative
Q96PV6	Q9NV88	positive
P18507	Q9Y2R5	negative
P41279	Q14202	negative
Q9GZS1	Q9Y2S0	positive
